training_cost,test_cost,epoch,training_shape_cost,test_shape_cost,training_shape_accuracy,test_shape_accuracy,training_size_cost,test_size_cost,training_size_accuracy,test_size_accuracy,training_color_cost,test_color_cost,training_color_accuracy,test_color_accuracy
0.20640620628992717,0.21028227176931172,320,0.09917426215277778,0.09912033081054689,0.21645833333333334,0.23055555555555557,0.1034767574734158,0.10691569646199545,0.6679166666666667,0.6659722222222222,0.0037551866637335883,0.004246244496769375,0.9806944444444444,0.9798611111111111
0.2061622263178413,0.20995220527236844,330,0.09917264208381558,0.09911938890998745,0.21666666666666667,0.23194444444444445,0.10325545416937934,0.10661183463202582,0.6684027777777778,0.6659722222222222,0.003734130064646403,0.004220981730355157,0.9809722222222222,0.9805555555555555
0.2059621645197456,0.20969652051543014,340,0.09917067539544752,0.09911830572434414,0.21694444444444444,0.2326388888888889,0.10307704501681858,0.10636394288804796,0.6686111111111112,0.6659722222222222,0.003714444107479519,0.004214271903038025,0.9811805555555555,0.98125
0.20576301203833686,0.20946511107462423,350,0.09916829427083333,0.09911705299660012,0.21715277777777778,0.2326388888888889,0.10289415147569445,0.10613897111680773,0.6686111111111112,0.6659722222222222,0.003700566291809082,0.004209086961216397,0.9811805555555555,0.98125
0.20553743268236702,0.20922490023536447,360,0.09916525004822531,0.09911543292763793,0.2170138888888889,0.2326388888888889,0.10268707275390625,0.10590580834282769,0.6686111111111112,0.6659722222222222,0.0036851098802354603,0.004203658964898851,0.9811805555555555,0.98125
0.20527175464747865,0.20897421137786204,370,0.0991607063199267,0.09911331365137925,0.21666666666666667,0.2326388888888889,0.10243908352322048,0.10566407309638129,0.6686111111111112,0.6659722222222222,0.0036719648043314615,0.004196824630101522,0.9811805555555555,0.98125
0.20514788527547578,0.20875599715444776,380,0.09915375132619599,0.09911024305555555,0.21708333333333332,0.23333333333333334,0.1023321278889974,0.10545795228746202,0.6686111111111112,0.6659722222222222,0.0036620060602823895,0.004187801811430189,0.9815972222222222,0.9819444444444444
0.20493161531142245,0.20833666968492814,390,0.09914619351610726,0.09910592915099344,0.21736111111111112,0.23402777777777778,0.10213518778483073,0.10505571365356445,0.6686111111111112,0.6659722222222222,0.0036502340104844835,0.004175026880370246,0.9818055555555556,0.9819444444444444
0.20472356652036125,0.20804952923898343,400,0.09914231288580247,0.09910069218388311,0.21722222222222223,0.23402777777777778,0.10194939507378473,0.1047973738776313,0.6686111111111112,0.6659722222222222,0.0036318585607740613,0.004151463177469041,0.9818055555555556,0.9819444444444444
0.20451475264113628,0.20783632541144337,410,0.09913885422694829,0.09909374095775464,0.216875,0.2326388888888889,0.1017744869656033,0.10463286505805122,0.6686111111111112,0.6659722222222222,0.0036014114485846626,0.004109719395637512,0.9818055555555556,0.9819444444444444
0.20431474176453956,0.2076646751091804,420,0.09913414472415123,0.09908400170597029,0.216875,0.23194444444444445,0.1016204833984375,0.10448953840467665,0.6686111111111112,0.6659722222222222,0.003560113641950819,0.0040911349985334605,0.9822222222222222,0.9819444444444444
0.20418783579343633,0.20760002154626966,430,0.0991272274064429,0.09907039124288677,0.21722222222222223,0.2326388888888889,0.10151557922363282,0.10444767210218642,0.6689583333333333,0.6666666666666666,0.0035450291633605958,0.004081958201196459,0.9822222222222222,0.9819444444444444
0.2039990963464902,0.20746508928728694,440,0.09911645206404321,0.09905424706729843,0.21722222222222223,0.2326388888888889,0.10134961446126302,0.10433732138739692,0.6689583333333333,0.6666666666666666,0.0035330298211839464,0.0040735208325915866,0.9822222222222222,0.9819444444444444
0.2037020519044664,0.2072239425447252,450,0.0990924072265625,0.09903903537326389,0.21666666666666667,0.2326388888888889,0.1010922580295139,0.10411979887220595,0.6689583333333333,0.6666666666666666,0.0035173866483900283,0.004065108299255371,0.9825,0.9819444444444444
0.2035017948091766,0.2070844010070518,460,0.09905757951147762,0.09901518645109954,0.21638888888888888,0.23333333333333334,0.1009481472439236,0.10401324166191948,0.6689583333333333,0.6666666666666666,0.0034960680537753637,0.004055972894032796,0.9822222222222222,0.98125
0.20330499866862353,0.20694138058173805,470,0.0990386661482446,0.09898733445155768,0.21618055555555554,0.2326388888888889,0.10078859117296007,0.10390880372789171,0.6689583333333333,0.6666666666666666,0.003477741347418891,0.004045242402288649,0.9822222222222222,0.98125
0.2031493189011091,0.206842820033615,480,0.09903587812258874,0.09898477248203608,0.21631944444444445,0.2326388888888889,0.10065547519259983,0.10382565392388238,0.6689583333333333,0.6666666666666666,0.003457965585920546,0.004032393627696567,0.9822222222222222,0.98125
0.20290740734265172,0.20662858578158014,490,0.09903419023678627,0.09898431095076196,0.21625,0.23194444444444445,0.10043527391221788,0.10362663269042968,0.6690972222222222,0.6666666666666666,0.0034379431936475964,0.004017642140388489,0.9822222222222222,0.98125
0.20275304800198404,0.20648934410678016,500,0.09903208791473767,0.09898401896158854,0.21625,0.23194444444444445,0.10030039469401042,0.1035035663180881,0.6690972222222222,0.6666666666666666,0.0034205653932359486,0.004001758827103509,0.9818055555555556,0.9798611111111111
0.20256344338993967,0.20632099236971063,510,0.09902916425540124,0.09898371755340953,0.2165277777777778,0.23194444444444445,0.10012785169813368,0.10335137049357096,0.6690972222222222,0.6666666666666666,0.003406427436404758,0.00398590432273017,0.9818055555555556,0.9798611111111111
0.20238393545150757,0.20615882777873382,520,0.09902540418836805,0.09898340672622492,0.21583333333333332,0.23125,0.09996426052517361,0.10320496029324001,0.6690972222222222,0.6666666666666666,0.0033942707379659015,0.003970460759268867,0.9818055555555556,0.9798611111111111
0.20222820385002796,0.20601653029889236,530,0.0990220962336034,0.09898306764202353,0.215625,0.2298611111111111,0.0998236083984375,0.10307837592230903,0.6690972222222222,0.6666666666666666,0.0033824992179870604,0.003955086734559801,0.9818055555555556,0.9798611111111111
0.20211882508831258,0.20591307746039494,540,0.09902040081259646,0.09898266262478299,0.2157638888888889,0.2298611111111111,0.09973324245876736,0.10299123128255208,0.6690972222222222,0.6666666666666666,0.0033651818169487847,0.003939183553059896,0.9818055555555556,0.9798611111111111
0.20195667817268842,0.20578573320382906,550,0.09901953426408179,0.09898220109350887,0.21645833333333334,0.23055555555555557,0.09960284762912326,0.10288115607367622,0.6690972222222222,0.6666666666666666,0.0033342962794833714,0.003922376036643982,0.9818055555555556,0.9798611111111111
0.2017394228040436,0.2055971324443817,560,0.09901886363088348,0.09898173014322917,0.21756944444444445,0.23125,0.09940138922797309,0.10271263122558594,0.6690972222222222,0.6666666666666666,0.0033191699451870387,0.0039027710755666096,0.9818055555555556,0.9798611111111111
0.20162932225215582,0.2055136744990761,570,0.09901827588493442,0.09898123093593268,0.21708333333333332,0.23055555555555557,0.0993142361111111,0.10265250735812717,0.6690972222222222,0.6666666666666666,0.0032968102561102973,0.0038799362050162423,0.9821527777777778,0.9798611111111111
0.2014760513070189,0.20542578435974357,580,0.09901772581500771,0.09898077882366416,0.21638888888888888,0.2298611111111111,0.09920860290527343,0.10258670383029514,0.6690972222222222,0.6666666666666666,0.0032497225867377387,0.003858301705784268,0.9821527777777778,0.9798611111111111
0.2013156888514389,0.2052985990121041,590,0.09901718328028548,0.09898033613040123,0.21715277777777778,0.23055555555555557,0.09905561659071181,0.1024711185031467,0.6690972222222222,0.6666666666666666,0.003242888980441623,0.0038471443785561455,0.9821527777777778,0.9798611111111111
0.20127636812351368,0.2052641815977332,600,0.09901661060474537,0.09897984634211034,0.21715277777777778,0.23055555555555557,0.09902120802137587,0.10244507259792751,0.6690972222222222,0.6666666666666666,0.0032385494973924426,0.0038392626576953465,0.9821527777777778,0.9798611111111111
0.20114724347620833,0.20514501995510526,610,0.09901609821084105,0.09897935655381945,0.2170138888888889,0.2298611111111111,0.09889660305447048,0.10233542124430338,0.6690972222222222,0.6666666666666666,0.00323454221089681,0.003830242156982422,0.9821527777777778,0.9798611111111111
0.20113691747924428,0.20511003040973053,620,0.09901553307050541,0.09897882908950617,0.21597222222222223,0.22916666666666666,0.09889132181803385,0.10231497022840712,0.6690972222222222,0.6666666666666666,0.003230062590705024,0.00381623109181722,0.9821527777777778,0.9798611111111111
0.20101123762719425,0.2049436494892026,630,0.09901493025414737,0.09897824511115932,0.21611111111111111,0.23055555555555557,0.09877240498860677,0.10217933654785157,0.6690972222222222,0.6666666666666666,0.003223902384440104,0.003786067830191718,0.9822916666666667,0.9798611111111111
0.20093041643684292,0.20479613612463443,640,0.09901435757860726,0.09897755752375097,0.21583333333333332,0.23055555555555557,0.09869994269476996,0.10207727220323351,0.6690972222222222,0.6666666666666666,0.0032161161634657117,0.003741306397649977,0.9822916666666667,0.9798611111111111
0.2008492355582155,0.2046998921735787,650,0.09901375476224922,0.09897687935534819,0.21625,0.23055555555555557,0.09862341139051649,0.10199096467759874,0.6690972222222222,0.6666666666666666,0.003212069405449761,0.003732048140631782,0.9822916666666667,0.9798611111111111
0.20071399226600742,0.20456177452464164,660,0.09901305398823303,0.09897617292992862,0.21666666666666667,0.23055555555555557,0.09849261813693576,0.1018602901034885,0.6690972222222222,0.6666666666666666,0.003208320140838623,0.003725311491224501,0.9822916666666667,0.9798611111111111
0.20062087653595723,0.20444619920518664,670,0.09901239089023921,0.09897545708550347,0.2165277777777778,0.2298611111111111,0.09840405782063802,0.10175281100802952,0.669375,0.6666666666666666,0.003204427825080024,0.003717931111653646,0.9822916666666667,0.9798611111111111
0.20051084091633925,0.20434869174604062,680,0.09901165244020062,0.09897472240306712,0.21722222222222223,0.23055555555555557,0.09829920450846354,0.10166550742255318,0.669375,0.6666666666666666,0.0031999839676751032,0.0037084619204203286,0.9822916666666667,0.9798611111111111
0.20045247760819798,0.20429403881231945,690,0.09901092152536652,0.09897393120659721,0.21722222222222223,0.2298611111111111,0.09824752807617188,0.10162618425157335,0.669375,0.6666666666666666,0.0031940280066596136,0.0036939233541488647,0.9822916666666667,0.9798611111111111
0.2003440821023635,0.20416301371138773,700,0.09901015293451004,0.09897309291509934,0.21715277777777778,0.2298611111111111,0.0981512196858724,0.1015297359890408,0.669375,0.6666666666666666,0.0031827094819810654,0.0036601848072475855,0.9822916666666667,0.9798611111111111
0.2002661456885161,0.20399395621117253,710,0.0990092185691551,0.09897216985255113,0.21715277777777778,0.2298611111111111,0.0981048838297526,0.10147052341037327,0.6696527777777778,0.6673611111111111,0.0031520432896084256,0.0035512629482481214,0.9822916666666667,0.9798611111111111
0.2001601767834322,0.203850821212486,720,0.09900823145736883,0.09897119027596933,0.21625,0.22916666666666666,0.09800956726074218,0.10134907828436958,0.6696527777777778,0.6673611111111111,0.0031423780653211807,0.0035305526521470813,0.9822916666666667,0.9798611111111111
0.200126927252169,0.20378933063259833,730,0.09900711624710648,0.09897005999529802,0.21631944444444445,0.22916666666666666,0.09798509385850694,0.10129725138346354,0.6696527777777778,0.6673611111111111,0.0031347171465555827,0.0035220192538367376,0.9822916666666667,0.9798611111111111
0.19996501698906038,0.20358654315824862,740,0.09900586540316358,0.0989688166865596,0.21611111111111111,0.22916666666666666,0.09783336215549045,0.10110468334621853,0.6695138888888889,0.6666666666666666,0.0031257894304063585,0.0035130431254704795,0.9822916666666667,0.9798611111111111
0.19989129490322538,0.20343345550843225,750,0.0990045166015625,0.09896741325472608,0.2157638888888889,0.22916666666666666,0.09777049594455295,0.10096237394544813,0.6695138888888889,0.6666666666666666,0.0031162823571099173,0.003503668308258057,0.9827083333333333,0.9798611111111111
0.1997921718785792,0.20325647669809838,760,0.09900294174382716,0.09896582144278067,0.21493055555555557,0.22847222222222222,0.09768151177300347,0.10079651938544379,0.6695138888888889,0.6666666666666666,0.0031077183617485896,0.0034941358698738945,0.9827083333333333,0.9798611111111111
0.199720143477122,0.20309715727229177,770,0.09900112575954861,0.09896405066972896,0.215,0.22847222222222222,0.0976188235812717,0.10064814885457357,0.6695138888888889,0.6666666666666666,0.0031001941363016762,0.0034849577479892308,0.9827083333333333,0.9798611111111111
0.19960381984710696,0.20285713599051958,780,0.0989990234375,0.09896201616452065,0.21520833333333333,0.2298611111111111,0.09751164754231771,0.10041852527194553,0.6695138888888889,0.6666666666666666,0.0030931488672892252,0.0034765945540534125,0.9827083333333333,0.9798611111111111
0.19954696463949886,0.20269959719828617,790,0.09899647653838733,0.09895959548008294,0.21520833333333333,0.2298611111111111,0.09746412489149306,0.10027055740356446,0.6695138888888889,0.6666666666666666,0.0030863632096184623,0.0034694443146387737,0.9827083333333333,0.9798611111111111
0.19945190123569817,0.20255437467569185,800,0.09899326654128086,0.09895668500735437,0.21506944444444445,0.2298611111111111,0.09737932840983073,0.10013419257269965,0.6695138888888889,0.6666666666666666,0.0030793062845865886,0.003463497095637851,0.9827083333333333,0.9798611111111111
0.1993723804568067,0.20246172521585298,810,0.09898918246045524,0.09895303985218944,0.2152777777777778,0.2298611111111111,0.09731207105848524,0.10005006790161133,0.6693055555555556,0.6666666666666666,0.003071126937866211,0.003458617462052239,0.9827083333333333,0.9798611111111111
0.1993323622220828,0.20240836393685988,820,0.09898386260609568,0.0989484057014371,0.2152777777777778,0.2298611111111111,0.09728845384385851,0.10000539355807835,0.6693055555555556,0.6666666666666666,0.003060045772128635,0.003454564677344428,0.9827777777777778,0.9805555555555555
0.1992795479739154,0.2023635865729532,830,0.09897675690827547,0.0989423210238233,0.21534722222222222,0.2298611111111111,0.09726437038845485,0.09997019237942166,0.6693055555555556,0.6666666666666666,0.0030384206771850585,0.003451073169708252,0.983125,0.9805555555555555
0.19914972249372506,0.20228853615713707,840,0.0989671645929784,0.09893421126000675,0.21520833333333333,0.22777777777777777,0.09719067891438803,0.09990644454956055,0.6693055555555556,0.6666666666666666,0.0029918789863586427,0.0034478803475697837,0.983125,0.9805555555555555
0.19907841040764326,0.20222563920197664,850,0.09895504044897763,0.0989240293149595,0.21520833333333333,0.22777777777777777,0.09714306301540798,0.09985700183444553,0.6693055555555556,0.6666666666666666,0.0029803069432576498,0.0034446080525716146,0.983125,0.9805555555555555
0.19901668551527424,0.20216451434441554,860,0.09894204222125771,0.09891299024040318,0.21520833333333333,0.22777777777777777,0.09710545857747396,0.09981018702189128,0.6693055555555556,0.6666666666666666,0.002969184716542562,0.0034413370821211073,0.983125,0.9805555555555555
0.19887895469312317,0.202104683238783,870,0.09893159089265047,0.09890373135790413,0.21513888888888888,0.22777777777777777,0.09705958048502604,0.09976410335964626,0.6693055555555556,0.6666666666666666,0.0028877833154466416,0.003436848521232605,0.9836805555555556,0.9805555555555555
0.19879826004122508,0.20203403028441064,880,0.09892495991271219,0.0988975053952064,0.2154861111111111,0.22708333333333333,0.09700022379557292,0.09970320595635308,0.6693055555555556,0.6666666666666666,0.0028730763329399955,0.0034333189328511556,0.9836805555555556,0.9805555555555555
0.19870286932698,0.20195429935867404,890,0.09892114709924768,0.0988933233567226,0.2154861111111111,0.22708333333333333,0.0969168938530816,0.09963209364149306,0.6695138888888889,0.6666666666666666,0.0028648283746507434,0.003428882360458374,0.9836111111111111,0.9805555555555555
0.19867004715366127,0.20186975094271295,900,0.0989185775945216,0.0988901303138262,0.2154861111111111,0.22708333333333333,0.09690177069769965,0.09955927530924479,0.6695138888888889,0.6666666666666666,0.002849698861440023,0.003420345319641961,0.9832638888888889,0.9805555555555555
0.198509744744242,0.2017208044911608,910,0.09891652048369985,0.0988873705451871,0.21465277777777778,0.225,0.09679088168674045,0.09944551255967882,0.6695138888888889,0.6666666666666666,0.0028023425738016765,0.003387921386294895,0.9836111111111111,0.98125
0.19836428406797807,0.20158504060021154,920,0.0989146442177855,0.09888478031864872,0.21444444444444444,0.225,0.09669299655490451,0.09935103522406684,0.6695138888888889,0.6666666666666666,0.002756643295288086,0.003349225057495965,0.9836111111111111,0.98125
0.19816548744837442,0.20140968079184307,930,0.09891262478298611,0.09888238789122782,0.21458333333333332,0.225,0.09649971856011284,0.09917687310112847,0.6695138888888889,0.6673611111111111,0.002753144105275472,0.003350419799486796,0.9836111111111111,0.98125
0.19802709370483584,0.20125089350305958,940,0.09891071084104938,0.09888002372082369,0.21444444444444444,0.22569444444444445,0.09636594984266493,0.09901792738172743,0.6699305555555556,0.6673611111111111,0.002750433021121555,0.003352942400508457,0.9836111111111111,0.98125
0.19790516329400334,0.20111496496347733,950,0.09890879689911265,0.09887772548345872,0.21444444444444444,0.22569444444444445,0.09624861823187934,0.09888140360514323,0.6699305555555556,0.6673611111111111,0.002747748163011339,0.0033558358748753867,0.9836111111111111,0.98125
0.19775624413549162,0.2009893376518179,960,0.09890683021074459,0.09887548376012731,0.21430555555555555,0.225,0.09610432942708333,0.09875511593288845,0.6699305555555556,0.6673611111111111,0.00274508449766371,0.0033587379588021172,0.9836111111111111,0.98125
0.1975951759903519,0.20089851165259326,970,0.09890484845196759,0.0988732514558015,0.21388888888888888,0.225,0.09594785054524739,0.09866366916232638,0.6702083333333333,0.6673611111111111,0.0027424769931369357,0.003361591034465366,0.9836111111111111,0.98125
0.19748665270981966,0.20081465895529146,980,0.09890276873553241,0.09887107566550926,0.21381944444444445,0.225,0.09584396362304687,0.09857942793104384,0.670625,0.6673611111111111,0.00273992035124037,0.0033641553587383695,0.9836111111111111,0.98125
0.19734710593282437,0.20073622255413623,990,0.09890065887827931,0.09886904116030093,0.21375,0.22569444444444445,0.09570910983615451,0.09850091934204101,0.670625,0.6673611111111111,0.0027373372183905707,0.0033662620517942643,0.9836111111111111,0.98125
0.1973095831458951,0.20069364305631615,1000,0.09889866204909337,0.0988671385211709,0.21375,0.22569444444444445,0.09567643907335069,0.09845865037706163,0.670625,0.6673611111111111,0.0027344820234510635,0.003367854158083598,0.9836805555555556,0.98125
