epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.1875000090069241,0.1875000306117682,0.06250000423855252,0.06250000476837159,0.0625,0.0625000094190056,0.0625000105963813,0.0625000105963813,0.125,0.125,0.125,0.1111111111111111,0.1111111111111111,0.125,0.0,1.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,26.059840154647826,0.021155615963766146,0.040006124573173346,0.02058758841620551,0.0005538498982787133,1.4177649281919003e-05,0.03835999524151837,0.0014484052856763203,0.0001977240459786521,0.66796875,0.9996875,1.0,0.4861111111111111,0.9986111111111111,1.0,1.0,0.9975,0.77,0.6575,0.4425,0.4825,nan,0.445,0.54875,1.0,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975,0.65,0.475,0.2875,0.4375,0.0,0.1375,0.4125,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,33.459366750717166,0.009030954995541832,0.03324744992280079,0.00901036262512207,1.362289534881711e-05,6.9694750709459185e-06,0.03271539947133005,0.00029410283184713785,0.00023794761962360806,0.89828125,1.0,1.0,0.6805555555555556,0.9986111111111111,0.9986111111111111,1.0,1.0,0.98875,0.98125,0.79875,0.92625,nan,0.74625,0.745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.95,0.875,0.575,0.875,0.0,0.3625,0.5,1.0,0.9875,1.0,1.0,1.0,0.9888888888888889,1.0,1.0,1.0,1.0,1.0,1.0
75,35.657702169418336,0.005389185465270808,0.03559971070262017,0.0053787914911905925,4.755311238113791e-06,5.638662842102349e-06,0.03510209542733652,0.00030558363844950995,0.0001920316368341446,0.95515625,1.0,1.0,0.7208333333333333,0.9986111111111111,1.0,1.0,1.0,0.9925,0.99875,0.925,0.97375,nan,0.8525,0.89875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.925,0.9375,0.7625,0.8875,0.0,0.45,0.5375,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,33.79842216491699,0.003630516877973504,0.03567644477028538,0.00362502310011122,2.473651838954538e-06,3.0201260233297946e-06,0.035208716215910735,0.00026448118603891794,0.0002032473683357239,0.97,1.0,1.0,0.7444444444444445,0.9986111111111111,1.0,1.0,1.0,0.9975,1.0,0.9425,0.9775,nan,0.8975,0.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.9125,0.9375,0.8,0.8875,0.0,0.5625,0.6125,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,33.914079608917234,0.003029818504575006,0.03740859015350357,0.003027122285630968,1.1376386828487739e-06,1.5585802611894907e-06,0.036980044988938324,0.00024287357098526425,0.00018567159357998106,0.9753125,1.0,1.0,0.7458333333333333,0.9986111111111111,1.0,1.0,1.0,0.9975,1.0,0.95,0.98125,nan,0.9175,0.95625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.9375,0.9375,0.8125,0.8875,0.0,0.575,0.575,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,37.088896913528444,0.00282392556853463,0.03791233503294212,0.002822398609585232,6.231496081454679e-07,9.038093412527815e-07,0.03753222712764034,0.0002035902813076973,0.00017651762399408552,0.97640625,1.0,1.0,0.7486111111111111,0.9986111111111111,1.0,1.0,1.0,0.9975,1.0,0.95625,0.98,nan,0.91875,0.95875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9875,0.9375,0.9375,0.8375,0.875,0.0,0.5875,0.575,1.0,0.9875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,33.91641739845276,0.0027044246246239506,0.03854705585557737,0.002702738708919949,1.1183728202013298e-06,5.675428838003427e-07,0.03819566420566888,0.00017662648525502948,0.00017476516465346018,0.9771875,1.0,1.0,0.7527777777777778,1.0,1.0,1.0,1.0,0.9975,1.0,0.9575,0.98,nan,0.9225,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.95,0.85,0.875,0.0,0.5875,0.5875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,34.131758003234864,0.0026191330823106306,0.03913656861785753,0.002618387540181478,3.4311276976950465e-07,4.024293593829498e-07,0.03877540399998794,0.0001831024264295896,0.00017806219143999948,0.978125,1.0,1.0,0.7513888888888889,1.0,1.0,1.0,1.0,0.9975,1.0,0.96,0.9825,nan,0.925,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.95,0.85,0.8875,0.0,0.5625,0.5875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,33.96280439376831,0.002494270359307444,0.03951465273160994,0.002493771447075738,2.1898124032304623e-07,2.7993099138257094e-07,0.03918693919240693,0.00016054735622472233,0.00016716618297828569,0.9790625,1.0,1.0,0.7513888888888889,1.0,1.0,1.0,1.0,0.9975,1.0,0.965,0.9825,nan,0.9275,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.925,0.9375,0.85,0.8875,0.0,0.5625,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
