epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.1875,0.18749981574070307,0.0625,0.0625,0.0625,0.06249990580994406,0.06249963442484538,0.06250027550591362,0.1111111111111111,0.5555555555555556,0.14285714285714285,0.1111111111111111,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
25,6.547242240905762,0.027450205863993844,0.5482555751447324,0.0270649280581735,0.0003714721921890501,1.3805613631293887e-05,0.05429046065719039,0.02604226801130507,0.467922846476237,0.5782539682539682,1.0,1.0,0.2777777777777778,0.9222222222222223,0.0,1.0,1.0,0.7557142857142857,0.6214285714285714,0.49142857142857144,0.3942857142857143,0.2342857142857143,0.4057142857142857,0.30142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,1.0,1.0,0.7,0.98,nan,nan,nan,nan,0.0,nan,nan,nan
50,7.124737281799316,0.018197424326755595,0.5676924717279128,0.01814276370632165,3.5866193828128635e-05,1.8794426605814978e-05,0.08259259447639372,0.029354561699761285,0.4557453155517578,0.7971428571428572,1.0,1.0,0.2777777777777778,0.8777777777777778,0.0,1.0,1.0,0.9528571428571428,0.97,0.67,0.8342857142857143,0.52,0.5357142857142857,0.6914285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.1,0.0,0.0,0.2,0.2,0.1,0.1,1.0,0.8,0.55,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
75,7.218656549453735,0.013710501489658205,0.5485199625109449,0.013679906451512897,1.661108954558297e-05,1.3983948599724543e-05,0.08695467725212191,0.03261601395077175,0.4289492713080512,0.8750793650793651,1.0,1.0,0.3888888888888889,0.9333333333333333,0.0,1.0,1.0,0.9928571428571429,0.9957142857142857,0.8657142857142858,0.9542857142857143,0.5985714285714285,0.6528571428571428,0.8157142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.7,0.1,0.1,0.4,0.1,0.0,0.3,1.0,0.8,0.8,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
100,7.266455078125,0.011618890804772445,0.538800319035848,0.011605073905285495,6.903736364273798e-06,6.9131631226766675e-06,0.09567218356662327,0.02490977711147732,0.4182183583577474,0.9001587301587302,1.0,1.0,0.4111111111111111,0.9555555555555556,0.0,1.0,1.0,0.9985714285714286,0.9985714285714286,0.8942857142857142,0.9642857142857143,0.6657142857142857,0.7071428571428572,0.8728571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.9,0.8,0.1,0.2,0.4,0.2,0.0,0.1,1.0,0.9,0.85,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
125,7.244196481704712,0.010269905671713845,0.5351645952389563,0.010261085146949405,4.616268866118931e-06,4.2042558983204855e-06,0.10332323239173419,0.022650358412000866,0.40919100443522133,0.9111111111111111,1.0,1.0,0.4111111111111111,0.9666666666666667,0.0,1.0,1.0,1.0,0.9985714285714286,0.9085714285714286,0.9728571428571429,0.6928571428571428,0.7328571428571429,0.8942857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.9,0.1,0.2,0.4,0.1,0.0,0.2,1.0,0.8,0.95,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
150,7.197859125137329,0.00954727305841798,0.5289978833846104,0.009541954296186067,2.4740244188005963e-06,2.844737813113228e-06,0.10655923537266107,0.021661933263142905,0.40077671474880644,0.9158730158730158,1.0,1.0,0.4111111111111111,0.9666666666666667,0.0,1.0,1.0,1.0,0.9985714285714286,0.9171428571428571,0.9728571428571429,0.7042857142857143,0.7357142857142858,0.9142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.9,0.2,0.2,0.4,0.0,0.0,0.2,1.0,0.8,0.95,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
175,7.253757677078247,0.009195949813971916,0.5272992179717546,0.009192688957093253,1.5683843207264703e-06,1.692472557936396e-06,0.10868813785505883,0.02213636901643541,0.3964747111002604,0.9198412698412698,1.0,1.0,0.4,0.9555555555555556,0.0,1.0,1.0,1.0,0.9985714285714286,0.9271428571428572,0.9742857142857143,0.7128571428571429,0.7442857142857143,0.9214285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.8,0.1,0.2,0.4,0.0,0.0,0.3,1.0,0.8,0.9,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
200,7.233619003295899,0.008816680823587459,0.5245975366345158,0.008814459368455136,1.0789699468111234e-06,1.1424851855115285e-06,0.11163671988028066,0.020609581470489503,0.39235123528374566,0.9230158730158731,1.0,1.0,0.4111111111111111,0.9555555555555556,0.0,1.0,1.0,1.0,0.9985714285714286,0.9285714285714286,0.9742857142857143,0.7314285714285714,0.75,0.9242857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.8,0.2,0.1,0.4,0.1,0.0,0.3,1.0,0.8,0.9,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
225,7.222160720825196,0.008381668947796407,0.5205339252212902,0.008380103809282682,7.231566049749889e-07,8.419819087499664e-07,0.11204006995683834,0.019686728053622777,0.388807127210829,0.9265079365079365,1.0,1.0,0.4,0.9555555555555556,0.0,1.0,1.0,1.0,0.9985714285714286,0.9314285714285714,0.9757142857142858,0.7471428571428571,0.76,0.9257142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.8,0.7,0.2,0.1,0.4,0.0,0.1,0.3,1.0,0.8,0.9,1.0,nan,nan,nan,nan,0.0,nan,nan,nan
