epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.1875,0.18749994289727856,0.0625,0.06250000476837159,0.06249999523162842,0.0624999905809944,0.06249997350904676,0.062499978807237414,0.125,0.125,0.125,0.1111111111111111,0.1111111111111111,0.125,0.0,0.0,1.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,23.795543966293334,0.02340725182271045,0.04366967546506382,0.022172811296251083,0.0012096713483333587,2.4769178126007318e-05,0.04019487640004099,0.0034366498390833535,3.814922593947914e-05,0.64375,0.99765625,1.0,0.43472222222222223,0.9763888888888889,1.0,1.0,0.99375,0.765,0.58625,0.36375,nan,0.43875,0.58,0.4225,1.0,0.9825,0.999375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.5375,0.325,0.25,0.0,0.2875,0.35,0.275,1.0,0.8,0.99375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,33.614135360717775,0.006103570295446035,0.037525976714850584,0.00604383733537462,4.984252620488405e-05,9.890433866530656e-06,0.03698798992015698,0.0005112854556904899,2.670133900311258e-05,0.93046875,1.0,1.0,0.6916666666666667,1.0,1.0,1.0,1.0,0.96875,0.98375,0.88875,nan,0.86875,0.9525,0.78125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7875,0.7375,0.7,0.0,0.7,0.75,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
75,35.19594300270081,0.0026938625031551863,0.036600211785565835,0.0026832697126600476,7.899097399786114e-06,2.6936930953525006e-06,0.03634299290033034,0.00023007425996992323,2.7144625265565184e-05,0.976875,1.0,1.0,0.7597222222222222,1.0,1.0,1.0,1.0,0.995,1.0,0.9625,nan,0.9275,0.98875,0.94125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8375,0.8875,0.0,0.75,0.825,0.6625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,34.58295276641846,0.0018448450655624683,0.037154226691496595,0.0018408992555406358,2.733645960688591e-06,1.2121640611439943e-06,0.03694476374873409,0.0001558979145354695,5.3565028227037854e-05,0.9846875,1.0,1.0,0.7763888888888889,1.0,1.0,1.0,1.0,0.9975,1.0,0.98,nan,0.9375,0.99125,0.97125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.8875,0.0,0.7875,0.825,0.7375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,33.95277788162232,0.0015609082250577758,0.037999395208065334,0.0015590839915805392,1.1889517918461934e-06,6.352816853905096e-07,0.03776230046778549,0.000155480464713441,8.161427556640572e-05,0.986875,1.0,1.0,0.7805555555555556,1.0,1.0,1.0,1.0,0.99875,1.0,0.98125,nan,0.94625,0.99125,0.9775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.85,0.8875,0.0,0.8125,0.85,0.7375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,37.183524723052976,0.001505898766780673,0.038692528709631274,0.0015048918459150526,6.475396367022768e-07,3.593812289182097e-07,0.03838650032326027,0.00021165238900317087,9.43759973678324e-05,0.9875,1.0,1.0,0.7736111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,nan,0.94875,0.99125,0.97875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.8,0.8875,0.0,0.8,0.8625,0.725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,33.98080032348633,0.0014317665905279379,0.0387095412561371,0.0014311091105143228,4.1648036130936816e-07,2.409996523056179e-07,0.03837594397274065,0.0002294220444228914,0.00010417523897356457,0.98796875,1.0,1.0,0.7847222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,nan,0.95,0.9925,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8375,0.8875,0.0,0.8375,0.85,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200,34.19947039604187,0.0013831973703054244,0.039104109467869554,0.001382763385772705,2.7137954020872714e-07,1.6260499251075088e-07,0.038781201397931134,0.00021636028670602374,0.0001065477832323975,0.9884375,1.0,1.0,0.7833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,nan,0.95,0.995,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.825,0.8875,0.0,0.825,0.85,0.7625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,34.16064043998718,0.0013740204672790747,0.03918290549061365,0.0013737048043145075,1.9970468201790936e-07,1.1595828254939988e-07,0.03886280059814454,0.0002105771667427487,0.00010952772572636604,0.98859375,1.0,1.0,0.7819444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.98125,nan,0.95125,0.995,0.98125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8875,0.8375,0.8875,0.0,0.825,0.8375,0.7625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
