0.9991071	-0.9997527	-0.89403266	0.9682339	0.998306	0.7760012	-0.99816614	-0.9953837	0.9085927	0.9419174	0.98822314	1.0	0.9999824	1.0	-0.5861385	0.99644184
0.9850632	0.9999561	-0.9999664	0.99349546	-1.0	0.9999952	0.9998997	-0.98459876	-0.96906024	0.8502294	-1.0	-0.9964729	0.8151668	-0.99931663	0.9999259	0.99495584
0.9969848	0.28003764	-0.9185655	0.99462533	-1.0	0.9459027	0.99958533	-0.9835753	-0.99949545	0.9200661	-1.0	-0.99807	-0.22641294	-0.9953317	0.9999999	0.99085313
0.9993653	0.99998605	-0.9974269	0.5541575	0.9974527	0.998211	-0.99519604	-0.99306005	-0.9999986	0.9150871	0.9955337	1.0	0.99999404	1.0	-0.39115924	0.9921152
0.9996589	-0.9989113	-0.99999976	0.9813643	0.9978568	0.9638018	-0.91917056	-0.99361014	0.8625277	0.9400671	0.99097824	1.0	0.9999896	1.0	0.9613815	0.99585176
0.99952847	-0.9983769	-0.9674048	0.9266961	0.99613726	0.8444456	-0.9994064	-0.96605504	-0.9997722	0.95594394	0.9801195	1.0	0.9999937	1.0	0.8916887	0.98975885
0.9171364	0.53834885	-0.99961096	0.9766335	-1.0	0.9355547	0.9999898	-0.9635572	-0.9946589	-0.8261498	-1.0	-0.636462	-0.9728368	-0.90643984	0.99717623	0.99062884
0.9695323	-0.94724214	-0.9971738	0.9866139	-1.0	-0.33898944	0.9810039	-0.9655077	-0.99999136	-0.82769245	-1.0	-0.6710363	-0.9724165	-0.73921514	0.9998973	0.99186647
0.99929017	0.9998665	-0.99999464	0.98933005	-1.0	0.99842745	0.99992466	-0.9975142	-0.73416847	0.7894428	-1.0	-0.9965214	-0.9995006	-0.9730575	-0.9767668	0.997045
-0.99999595	-0.9958344	-0.9999176	0.98854274	-0.37483546	0.9916982	-0.99835086	-0.98142785	-0.24007548	-1.0	-0.9962698	0.9494442	-0.98888206	-0.923987	-0.21952175	0.9943691
-0.7728654	0.5078031	-0.99998426	0.9717596	-0.99706787	0.9856428	0.82886344	-0.9859173	-0.89233816	-0.99998844	-0.99983513	0.99999994	0.72203004	0.99992883	0.99984026	0.9922211
-0.9999968	0.2610688	-0.73220307	0.9589174	-0.45906553	0.96755064	-0.9989967	-0.98158497	-0.99843335	-1.0	-0.9871563	0.97911376	-0.45587772	-0.9010623	0.9989829	0.98753804
-0.99999785	-0.96523637	-0.98836035	0.95306337	-0.52266294	-0.30218056	-0.99949074	-0.92995346	-0.9898904	-1.0	-0.9944494	0.96152085	-0.026912864	-0.91507953	0.99946994	0.98711956
-0.79176366	-0.8604123	-0.99995184	0.97588557	-0.99691725	0.625298	0.24900948	-0.98781335	-0.9832131	-0.9999862	-0.99987763	0.99999994	0.484732	0.99987197	0.99967116	0.9908526
-0.9999999	-0.9996088	-0.9999927	0.87237656	0.9258336	0.986442	-0.9999612	-0.9860077	-0.9999331	-1.0	-0.55770516	0.5667065	-0.83057296	-0.99953777	0.99988866	0.99075294
-0.9999999	0.46904704	-0.9969932	0.9828937	0.9559086	0.9992966	-0.9999861	-0.9852269	-0.99159193	-1.0	-0.7148348	0.15746187	-0.7096707	-0.9994183	0.8249724	0.9931531
-0.87667453	0.9894204	-0.99992424	0.9700208	-0.99999964	0.9860396	0.7766068	-0.9793978	-0.99799454	-0.9999937	-1.0	0.9989487	-0.9951976	0.90675753	0.55687654	0.9905749
-1.0	-0.037281908	-0.9999906	0.98360467	0.9997733	0.996571	-0.9999995	-0.9947084	-0.99995035	-1.0	0.7605227	-0.9737965	-0.9990571	-0.999995	-0.9717589	0.9954953
0.9936172	-0.33206692	-0.9979146	0.98709047	0.6816803	0.98767376	-0.99961096	-0.98953277	-0.9962223	-0.23650146	-0.57618964	1.0	0.99954545	0.99999994	-0.65856266	0.99465126
-1.0	0.9234453	-0.9999989	0.99033237	0.9997885	0.9950745	-0.99999785	-0.99159735	-0.6983858	-1.0	0.84459835	-0.9575028	-0.93720454	-0.999992	-0.9858072	0.99453807
-0.16821386	0.990134	-0.9924324	0.9669821	-1.0	0.99978536	0.9941121	-0.9623241	-0.9991691	-0.9988571	-1.0	0.9093285	-0.5692424	-0.47307885	0.9970294	0.98482525
0.9973814	0.38136837	-0.9690636	0.99490947	-1.0	0.97095394	0.8218884	-0.99272877	-0.9999575	0.9353112	-1.0	-0.9962839	-0.33377144	-0.99486387	0.999999	0.9920301
-0.9999945	-0.6496872	-0.999988	0.97815114	-0.61636037	0.28840518	-0.99930984	-0.9810821	-0.9963167	-1.0	-0.9947545	0.9708339	-0.9386345	-0.9306698	0.48519972	0.9938134
-1.0	-0.084865674	-0.9766083	0.9518833	0.99954194	0.76557934	-0.99999976	-0.98596627	-0.98904115	-1.0	0.9306303	-0.91293675	-0.6412685	-0.9999941	-0.032779865	0.9915461
-0.84119886	0.23327014	-0.9999608	0.9758868	-0.9999998	0.99955744	0.9814743	-0.96143246	-0.98843944	-0.99999076	-1.0	0.99920017	-0.64828086	0.9091059	0.99993587	0.98728836
0.05421824	0.9974552	-0.9999517	0.98417485	-1.0	0.9923948	0.9513057	-0.9955495	-0.9998883	-0.9989583	-1.0	0.88762134	-0.38242003	-0.28625897	0.91806424	0.9953504
-0.87106097	-0.11127054	-0.99223775	0.96729696	-0.9999996	0.98749363	0.49389082	-0.9789423	-0.9922168	-0.9999925	-1.0	0.99932957	-0.9862935	0.9138578	0.85756123	0.9901183
0.97633755	-0.99997383	-0.8978852	0.98461777	-1.0	0.5154263	-0.63725764	-0.9627073	-0.9706509	-0.90795165	-1.0	-0.74650335	-0.7189662	-0.84275943	0.99695116	0.989692
0.99964744	-0.98150647	-0.999987	0.92339283	0.9984449	0.8734185	-0.99959284	-0.99017775	-0.2502072	0.7754234	0.99875283	1.0	0.9999748	1.0	0.043252647	0.9932984
-0.82867444	-0.26562834	-0.99916357	0.98283297	-0.9999998	0.2431637	0.7532829	-0.99058324	-0.9986596	-0.9999912	-1.0	0.99891406	-0.5757614	0.9031659	0.9999853	0.9911727
-0.99999994	0.9614543	-0.9999942	0.9810202	0.9165048	0.9744374	-0.99997836	-0.9653191	-0.9998255	-1.0	-0.7782809	0.2237299	-0.79756844	-0.999268	0.6443546	0.99114394
0.99291736	0.9979134	-0.999999	0.9924441	-1.0	0.9846247	0.999997	-0.9873581	-0.99984866	0.8959074	-1.0	-0.99641633	-0.983588	-0.9979428	0.9033097	0.9948143
-0.99999994	-0.9976744	-0.9966607	0.988377	0.96881723	0.9990805	-0.9999885	-0.9879703	0.8975726	-1.0	-0.66232306	-0.033260945	0.3316	-0.99911004	0.9467082	0.991854
-1.0	-0.89160275	-0.9996175	0.8502047	0.9990043	0.84422004	-0.9999998	-0.99010456	-0.99995065	-1.0	0.90395755	-0.87337536	-0.8695083	-0.9999943	0.6932628	0.99220806
0.9936082	0.9632225	-0.9996206	0.9859597	-1.0	0.9970747	0.9990818	-0.99267083	-0.99999875	0.84866506	-1.0	-0.9977029	-0.99999976	-0.9980394	0.9744735	0.99524325
-1.0	-0.9976042	-0.99999976	0.98523146	0.9995855	0.9910965	-0.99999887	-0.9630159	-0.98583937	-1.0	0.6599866	-0.9834351	-0.99717355	-0.9999975	-0.1802063	0.994736
0.6438875	-0.9925873	-0.99857527	0.97298	-1.0	0.9974959	0.62328464	-0.9542722	0.17358938	-0.99959886	-1.0	0.837487	-0.9978831	0.42987067	0.86301935	0.9873547
0.99707705	0.9925091	0.14160997	0.9785712	-1.0	0.9305638	0.9997661	-0.9943889	-0.99998736	0.8648172	-1.0	-0.99792874	-0.9992254	-0.9944717	0.98290026	0.99533015
-0.99999994	-0.7766241	-0.9999999	0.986275	0.94007266	0.9982665	-0.9999802	-0.9911199	-0.99847925	-1.0	-0.8657387	-0.17142767	-0.9977636	-0.99965066	-0.80472165	0.9949301
-0.99999994	-0.9735913	-0.99998873	0.968271	0.95494306	0.9362159	-0.99996	-0.987162	-0.9999945	-1.0	-0.8105198	0.08177954	-0.9966847	-0.99956197	0.5964891	0.99229014
-1.0	-0.9301074	-0.9997829	0.99242926	0.99962026	0.99977374	-1.0	-0.08278099	0.9184868	-1.0	0.5741621	-0.9809256	-0.9997291	-0.99999166	-0.9999991	0.99593306
0.97797704	-0.9873983	-0.9998366	0.9816911	-1.0	0.9999557	0.9911103	-0.90812564	-2.9802322e-05	-0.9154811	-1.0	-0.81783515	-0.99531454	-0.79599917	0.99834955	0.9832153
-1.0	-0.99998206	-0.9959526	0.97172546	0.9996338	0.99954194	-0.9999998	-0.9687071	-0.24789284	-1.0	0.8947717	-0.92719096	-0.8204424	-0.99999094	0.90080166	0.99223953
0.9996877	-0.99994564	-0.99999964	0.9857582	0.9938521	0.9993034	-0.977133	-0.9955368	0.95990556	0.9360627	0.98087823	1.0	0.99998593	1.0	0.9890829	0.99718726
0.9841163	-0.254727	-0.99996424	0.97992045	0.75398445	0.9442957	-0.7357464	-0.9908244	-0.7877702	-0.20622794	-0.45111915	1.0	0.9996901	0.99999994	0.9866267	0.9943872
0.9979025	-0.98284	-0.99999994	0.9915912	-1.0	-0.1100417	0.9997567	-0.97055197	-0.99645025	0.8663775	-1.0	-0.99676687	-0.99969745	-0.99275357	0.988304	0.99274516
0.99963087	-0.9999998	-0.99408734	0.9753009	0.9973523	0.96780396	-0.9981647	-0.9867888	0.97610366	0.96417767	0.9776129	1.0	0.99995935	1.0	0.049811114	0.99363565
-0.82830375	0.9887891	-0.9999431	0.9727837	-0.9999995	0.997683	0.6519659	-0.9865996	-0.9952305	-0.99999195	-1.0	0.9990546	-0.45933995	0.89808124	0.99160165	0.9927362
0.9299774	0.19422184	-0.99718523	0.9840502	-1.0	0.80748665	0.7022683	-0.992044	-0.99996275	-0.8644068	-1.0	-0.69113845	-0.9474513	-0.8823995	0.94367623	0.9952169
-1.0	0.8228711	-0.8787934	0.9685542	0.9997352	0.99986106	-0.99999857	-0.98827106	-0.9999981	-1.0	0.9726874	-0.6781608	0.91021377	-0.99999416	0.99993026	0.991124
0.9973091	-0.99608785	-0.99979776	0.9877948	-1.0	0.9990983	-0.49836755	-0.98645854	-0.9999211	0.8375929	-1.0	-0.9938298	-0.99900746	-0.9933383	0.8046865	0.9940549
0.9971625	-0.9953908	-1.0	0.9936032	-1.0	0.99978405	0.64556456	-0.99840367	-0.9999735	0.8056781	-1.0	-0.99204385	-0.999938	-0.99487436	0.99820256	0.99651724
-1.0	-0.9755881	-0.98216844	0.97232014	0.9995406	0.99971765	-0.9999989	-0.95078087	-0.23780337	-1.0	0.9427885	-0.86277676	0.13667254	-0.9999904	0.99959487	0.9906068
0.9970451	-0.9972507	-0.9999983	0.9890589	-1.0	-0.05924004	0.99979174	-0.9124353	-0.9518633	0.8369116	-1.0	-0.99614036	-0.99190485	-0.9938207	0.9999886	0.98973906
-0.9997162	-0.32902882	-0.9999393	0.97885317	-0.9959463	0.91354376	-0.9187998	-0.9861164	-0.99634445	-1.0	-0.99986845	0.99971634	-0.21303481	0.5619651	0.99943143	0.9906953
0.96519214	0.9974234	-0.999771	0.8600641	0.9560261	0.9747023	0.6362802	-0.99006826	0.44866017	-0.49001303	0.28148204	1.0	0.999675	0.99999994	0.46272838	0.9916129
-1.0	-0.9837635	-0.9969061	0.85149795	0.9985578	0.875017	-0.99999994	-0.9683554	-0.99985975	-1.0	0.8115808	-0.92823106	-0.857228	-0.9999942	0.98157465	0.98723626
-0.9999999	-0.27016225	-0.99523604	0.9305301	0.97363997	-0.15557078	-0.9999189	-0.9840813	-0.99999183	-1.0	-0.24425203	0.505312	0.38389134	-0.9992169	0.9987111	0.98942465
0.9958394	0.9994891	-0.9999177	0.986641	-1.0	0.321109	0.9999991	-0.9764925	-0.9998796	0.89573395	-1.0	-0.9976865	-0.8833328	-0.9962682	0.9862455	0.993265
0.9965708	0.99147165	-0.99796665	0.988888	-1.0	0.9309507	0.99999934	-0.9847506	-0.99833304	0.8549251	-1.0	-0.9981769	-0.7150339	-0.9959894	0.99603707	0.9946041
-1.0	-0.70963615	-0.99950147	0.96100926	0.9994755	0.9995816	-0.9999973	-0.90985477	-0.99977803	-1.0	0.9320135	-0.86506283	-0.37560382	-0.9999961	0.9999987	0.98969865
0.99954456	0.99454695	-0.93680483	0.9027994	0.9972275	0.93431175	-0.99935466	-0.96662647	-0.99998814	0.94401455	0.99058986	1.0	0.99999684	1.0	-0.7294226	0.989106
-1.0	-0.99998015	-0.9999999	0.9100112	0.999424	0.9395301	-0.99999934	-0.9929223	-0.99999917	-1.0	0.7008055	-0.96343434	-0.99910605	-0.9999963	0.96164006	0.99337584
-0.90602726	0.40533277	-0.9999105	0.9754663	-0.99999964	0.84159845	0.9938351	-0.98565143	-0.8408978	-0.99999166	-1.0	0.9993959	-0.006658456	0.89847136	0.9991056	0.9916315
0.99965835	-0.99934584	-0.99210095	0.86700565	0.99840933	0.99957275	-0.9998399	-0.9900337	-0.07550836	0.85032344	0.99779993	1.0	0.99997294	1.0	0.60575867	0.99358433
-1.0	-0.99704885	-1.0	0.98762745	0.999469	0.9968894	-0.9999998	-0.93805367	-0.9987314	-1.0	0.34555557	-0.98552066	-0.9999578	-0.99999684	-0.9869239	0.9941447
0.99658865	0.3608956	-0.99908954	0.98533404	-1.0	0.27260613	0.99939513	-0.88067204	-0.87721956	0.8827127	-1.0	-0.99897796	-0.9739018	-0.99189997	-0.12857683	0.9846689
