epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.18749999085010885,0.18749965679498365,0.06249999569416888,0.0625,0.06249999515593998,0.062499821038893705,0.0624999205271403,0.062499915228949654,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan
25,16.81952308654785,0.027206522744720577,0.7893212094719027,0.02688583777695106,0.0003095260499015687,1.1158917867948138e-05,0.09233195928879727,0.22254937489827473,0.4744398752848307,0.6193650793650793,1.0,1.0,0.15555555555555556,0.1111111111111111,0.0,1.0,1.0,0.6842857142857143,0.7571428571428571,0.5971428571428572,0.4714285714285714,0.27714285714285714,0.32857142857142857,0.4585714285714286,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,1.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan
50,23.585151472091674,0.012783081505243949,0.6980303328714254,0.012750039613646383,2.3567312293582494e-05,9.474579303983658e-06,0.07806244838384935,0.16572420332166884,0.45424368116590713,0.8438095238095238,1.0,1.0,0.3,0.3888888888888889,0.0,1.0,1.0,0.9671428571428572,0.9842857142857143,0.7971428571428572,0.8414285714285714,0.6585714285714286,0.5685714285714286,0.7771428571428571,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.5,0.4,0.5,0.1,1.0,0.2,0.0,0.46,nan,nan,0.0,nan,nan,nan,nan,nan
75,22.810678634643555,0.007140329858679094,0.6130108692027905,0.007120567469790289,1.0221155862959604e-05,9.541233025846028e-06,0.07352848759403935,0.13939010832044813,0.40009227328830294,0.9355555555555556,1.0,1.0,0.3888888888888889,0.6444444444444445,0.0,1.0,1.0,0.9871428571428571,0.9871428571428571,0.9185714285714286,0.9542857142857143,0.8542857142857143,0.8,0.9185714285714286,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,0.3,0.7,0.3,0.6,0.3,1.0,0.3,0.0,0.9,nan,nan,0.0,nan,nan,nan,nan,nan
100,22.336600685119627,0.004603647472537279,0.5635967537208839,0.004590553135678461,7.092249062326219e-06,6.00208779649129e-06,0.074128497088397,0.11464869181315104,0.3748195648193359,0.9628571428571429,1.0,1.0,0.3333333333333333,0.7,0.0,1.0,1.0,0.99,0.9957142857142857,0.9528571428571428,0.9814285714285714,0.9171428571428571,0.8728571428571429,0.9557142857142857,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.3,0.3,0.2,0.5,0.3,1.0,0.4,0.0,0.98,nan,nan,0.0,nan,nan,nan,nan,nan
125,23.46136152267456,0.0036858129353185285,0.532355076589702,0.0036777761415619486,4.29487092390893e-06,3.741922832670666e-06,0.07256074599277826,0.1026001082526313,0.35719422234429254,0.9720634920634921,1.0,1.0,0.36666666666666664,0.7111111111111111,0.0,1.0,1.0,0.9942857142857143,0.9942857142857143,0.97,0.9842857142857143,0.94,0.8985714285714286,0.9671428571428572,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.3,0.3,0.4,0.6,0.3,1.0,0.4,0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan
150,21.631655473709106,0.0029136683217149614,0.5166521343184106,0.002908471862685323,2.8218902529232086e-06,2.3745687767153696e-06,0.07053014496226369,0.09751136567857531,0.3486106236775716,0.9771428571428571,1.0,1.0,0.4,0.7111111111111111,0.0,1.0,1.0,0.9942857142857143,0.9971428571428571,0.9728571428571429,0.9842857142857143,0.9671428571428572,0.9071428571428571,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.3,0.5,0.5,0.5,0.4,1.0,0.4,0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan
175,24.234885482788087,0.0024574679501413827,0.5103658370029779,0.0024536544557601687,2.24443714297007e-06,1.569057238243875e-06,0.07298472840108988,0.093316650390625,0.344064458211263,0.9807936507936508,1.0,1.0,0.4444444444444444,0.7222222222222222,0.0,1.0,1.0,0.9942857142857143,0.9985714285714286,0.9771428571428571,0.9871428571428571,0.9771428571428571,0.9171428571428571,0.9757142857142858,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.6,0.4,1.0,0.5,0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan
200,25.42403573036194,0.0022570624116831175,0.5037651273939344,0.0022546480908805944,1.321023270960838e-06,1.093297531562192e-06,0.07363107469346789,0.09069459703233507,0.3394394556681315,0.9823809523809524,1.0,1.0,0.4666666666666667,0.7333333333333333,0.0,1.0,1.0,0.9942857142857143,0.9985714285714286,0.9785714285714285,0.9871428571428571,0.9857142857142858,0.92,0.9771428571428571,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.5,0.5,0.6,0.6,0.4,1.0,0.6,0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan
225,21.411167917251586,0.0022027117301294387,0.4997054017620322,0.00220111597992966,8.475121908954212e-07,7.482380088832644e-07,0.07617800206313899,0.08762711418999566,0.33590028550889756,0.9826984126984127,1.0,1.0,0.4666666666666667,0.7333333333333333,0.0,1.0,1.0,0.9942857142857143,0.9985714285714286,0.9785714285714285,0.9871428571428571,0.9871428571428571,0.92,0.9785714285714285,1.0,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.5,0.5,0.6,0.6,0.4,1.0,0.6,0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,nan
