training_cost,test_cost,epoch,training_shape_cost,test_shape_cost,training_shape_accuracy,test_shape_accuracy,training_size_cost,test_size_cost,training_size_accuracy,test_size_accuracy,training_color_cost,test_color_cost,training_color_accuracy,test_color_accuracy
6.510660501468503,6.529151110487389,590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5103979748869625,6.528851137520461,600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.510138597285736,6.528554322983352,610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.509882251852824,6.528260423212325,620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5096288658033075,6.527969554322286,630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50937835904696,6.527681661956335,640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50913066902881,6.527396695593618,650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.508885707901936,6.527114534883812,660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5086434257582,6.526835039429069,670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.508403808296668,6.5265582561874504,680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.508166814140172,6.526284156552477,690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.507932340159241,6.52601266063656,700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50770034306504,6.525743628633467,710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.507470732608086,6.525477167754919,720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.507243475081996,6.525213103936727,730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.507018538158227,6.524951405327172,740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.506795888198548,6.524692007930652,750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.506575444083638,6.524434827172405,760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5063571642907565,6.524179948643561,770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5061409631577245,6.523927244470138,780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50592681358933,6.523676729317716,790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.505714738754185,6.523428449680796,800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.505504644121466,6.523182208754588,810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.505296506633385,6.522937929873135,820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.505090280771781,6.522695656467598,830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.504885941092248,6.522455430855916,840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.504683437342117,6.522217149649967,850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.504482739754199,6.521980761785138,860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.504283805227549,6.5217461960836465,870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.504086615821709,6.521513458910178,880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.503891135995291,6.521282425965506,890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.503697353839759,6.521053274739178,900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.503505204941184,6.520825870042447,910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.503314679437996,6.520600216837193,920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.503125743547045,6.5203762544873625,930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502938370869468,6.520153978563677,940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502752544010703,6.519933334681102,950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502568244553509,6.519714329566826,960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502385392989058,6.519496891871191,970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502203977100402,6.519281126027797,980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.502023985644353,6.519066884757841,990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50184540814539,6.5188541637770765,1000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50166821956274,6.518642875616044,1010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.501492413065207,6.5184331121146295,1020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50131796391638,6.518224823830921,1030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.50114482606357,6.518017916349507,1040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500973015367426,6.517812459795419,1050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500802490239188,6.517608394288335,1060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500633250572896,6.517405747602526,1070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5004652517586425,6.517204343389312,1080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500298474396073,6.517004163029035,1090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.500132903189208,6.516805255997719,1100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499968488486952,6.516607582594184,1110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499805222772637,6.516411168489786,1120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499643123049116,6.516216023821875,1130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499482184017478,6.516022141315949,1140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499322368702722,6.515829580526042,1150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499163652895125,6.515638238564942,1160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.499006026409398,6.515447996734454,1170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498849445484439,6.515259032528168,1180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498693904742241,6.515071192230648,1190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498539419144331,6.5148845222269305,1200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498385954056228,6.514699059211287,1210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498233529821616,6.514514734874764,1220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.498082109287513,6.514331468630796,1230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.497931705180284,6.514149354745395,1240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.497782275847106,6.513968350071809,1250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49763385465485,6.513788364803541,1260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.497486354464838,6.513609366827424,1270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.497339831965971,6.5134314148898635,1280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.497194207413292,6.513254454816989,1290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4970494739113525,6.513078592918464,1300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.496905675395666,6.512903698876067,1310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.496762752569873,6.512729771748935,1320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.496620699421878,6.512556803263336,1330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49647953819334,6.512384838089929,1340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.496339237986031,6.512213899569017,1350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.496199796980016,6.5120438992720056,1360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4960612089009695,6.511874828785949,1370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.495923441758536,6.511706792943005,1380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.495786520694706,6.5115397544433815,1390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.495650416171339,6.511373522379209,1400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.495515113788182,6.511208233530083,1410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49538061268419,6.511043834043408,1420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.495246910845849,6.510880353248245,1430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49511395304488,6.510717750583232,1440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494981782992149,6.510555974867667,1450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49485037502608,6.5103950533060315,1460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494719725435134,6.5102349428071955,1470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494589804541303,6.510075738655157,1480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494460629110723,6.509917295100685,1490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494332201980982,6.509759639399838,1500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494204486333547,6.509602855373426,1510,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.494077489779132,6.509446811155714,1520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493951214123194,6.509291580375187,1530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493825642846617,6.5091370801949076,1540,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49370072171991,6.508983428768665,1550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493576503166575,6.508830585099672,1560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493452960197206,6.508678508055487,1570,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493330104221799,6.508527225429134,1580,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4932078834636355,6.508376622397272,1590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.493086330599415,6.508226706594481,1600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492965447430696,6.508077600328316,1610,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492845197670669,6.507929230021546,1620,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492725586029305,6.507781570417056,1630,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492606609225817,6.507634727732188,1640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492488250484748,6.507488644030107,1650,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492370511152783,6.5073431226335945,1660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492253357059299,6.5071983892591865,1670,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492136799024366,6.507054321394309,1680,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.492020855738948,6.506910963895563,1690,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4919054901906605,6.506768306251615,1700,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491790716714442,6.506626288689828,1710,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491676522104067,6.506484928760457,1720,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491562919964789,6.506344185003804,1730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4914498567044046,6.506204046860026,1740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491337357258639,6.506064603166791,1750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491225439189624,6.505925842845398,1760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491114079286837,6.505787652249435,1770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.491003283895989,6.505650164785523,1780,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490893052197046,6.50551334214413,1790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490783359255244,6.505377148385419,1800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490674191768711,6.5052415304569875,1810,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490565555832121,6.505106537301455,1820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490457418335395,6.504972045592796,1830,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.49034980773992,6.504838085033731,1840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490242720760685,6.504704797030556,1850,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4901361524781205,6.504572071111761,1860,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.490030072881911,6.504439908533823,1870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489924504342408,6.5043083232245404,1880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489819432528052,6.504177330211193,1890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489714857454512,6.50404689806811,1900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489610778390973,6.503917028737164,1910,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489507164503197,6.503787719363916,1920,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4894040387961285,6.503658946101657,1930,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4893013998912,6.50353078807287,1940,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489199212063241,6.503403154470046,1950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.489097527421262,6.503276082791046,1960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488996304606497,6.503149526465212,1970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488895548660512,6.503023429169682,1980,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488795230931387,6.502897801524281,1990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48869537491492,6.502772737200818,2000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488595980277451,6.502648269283721,2010,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488497048796101,6.502524261831261,2020,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488398603371509,6.502400908919096,2030,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488300580254468,6.50227801607123,2040,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488202989026847,6.502155631073563,2050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48810582631228,6.502033725207406,2060,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.488009099977086,6.501912360596341,2070,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487912782688307,6.501791416256391,2080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487816893759761,6.501671018958183,2090,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487721435544308,6.501551038525132,2100,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487626388820233,6.501431609332212,2110,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487531776985868,6.501312606799022,2120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487437568469306,6.5011941049230195,2130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487343754948581,6.501076063835353,2140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487250357296782,6.500958581002002,2150,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4871573605424295,6.500841537794299,2160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.487064765126771,6.500724958733351,2170,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486972552980587,6.500608910535812,2180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486880784877083,6.500493372881142,2190,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486789396275247,6.500378281954505,2200,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486698417319179,6.500263639381592,2210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486607802168971,6.50014932147646,2220,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486517579655725,6.500035516078464,2230,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486427744691618,6.499922253481863,2240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4863382838895145,6.4998094469502075,2250,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486249191413816,6.499697053154523,2260,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486160483139749,6.499585083479501,2270,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.486072118827239,6.499473557300937,2280,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485984114517342,6.499362439973063,2290,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485896490961718,6.499251758673037,2300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485809225128533,6.499141482216105,2310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.48572230632691,6.499031620999449,2320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485635741892612,6.49892211333095,2330,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485549556222225,6.498813125723488,2340,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485463715216579,6.498704535987135,2350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485378214929717,6.498596335266726,2360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485293066907624,6.498488601556487,2370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485208229964717,6.498381180779931,2380,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485123754143698,6.498274238148507,2390,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.485039606550733,6.498167613501735,2400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484955776446861,6.498061343366054,2410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484872277107384,6.497955434640526,2420,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484789123333984,6.497849949287774,2430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484706312571571,6.497744863212574,2440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484623848782673,6.497640183183184,2450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484541710298031,6.4975358829938665,2460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4844599008641755,6.497431929690436,2470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4843784188642895,6.497328381448702,2480,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484297262312757,6.497225141934986,2490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.484216431921882,6.4971223153261235,2500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
