epoch,time,training_cost,test_cost,shape_training_cost,size_training_cost,color_training_cost,shape_test_cost,size_test_cost,color_test_cost,shape_training_accuracy,size_training_accuracy,color_training_accuracy,shape_test_accuracy,size_test_accuracy,color_test_accuracy,monomino_training_accuracy,domino_training_accuracy,tromino1_training_accuracy,tromino2_training_accuracy,tetromino1_training_accuracy,tetromino2_training_accuracy,tetromino3_training_accuracy,tetromino4_training_accuracy,tetromino5_training_accuracy,1_training_accuracy,2_training_accuracy,3_training_accuracy,4_training_accuracy,black_training_accuracy,white_training_accuracy,red_training_accuracy,blue_training_accuracy,green_training_accuracy,yellow_training_accuracy,cyan_training_accuracy,magenta_training_accuracy,monomino_test_accuracy,domino_test_accuracy,tromino1_test_accuracy,tromino2_test_accuracy,tetromino1_test_accuracy,tetromino2_test_accuracy,tetromino3_test_accuracy,tetromino4_test_accuracy,tetromino5_test_accuracy,1_test_accuracy,2_test_accuracy,3_test_accuracy,4_test_accuracy,black_test_accuracy,white_test_accuracy,red_test_accuracy,blue_test_accuracy,green_test_accuracy,yellow_test_accuracy,cyan_test_accuracy,magenta_test_accuracy
0,0,0.1875000053822889,0.1874999264140188,0.06249999569416888,0.06249999515593998,0.06250001453218006,0.062499952904972025,0.06249990463256836,0.06250006887647841,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan
25,17.079482316970825,0.02682734023497113,0.549580478079525,0.02657724101286927,0.00023259781655811127,1.7501405543751186e-05,0.045509470244984564,0.026271062427096897,0.4777999454074436,0.5941269841269842,1.0,1.0,0.35555555555555557,0.8222222222222222,0.0,1.0,1.0,0.7185714285714285,0.6985714285714286,0.4642857142857143,0.47714285714285715,0.3742857142857143,0.2757142857142857,0.3385714285714286,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.6,0.1,0.0,0.1,0.0,0.0,1.0,0.8,1.0,0.72,nan,0.0,nan,nan,nan,nan,nan,nan
50,18.262460594177245,0.014275781110297014,0.5300265595500852,0.014257343164406966,6.978114446004232e-06,1.1459831444043961e-05,0.04606606283305604,0.0037812398539649114,0.48017925686306423,0.8466666666666667,1.0,1.0,0.5333333333333333,0.9888888888888889,0.0,1.0,1.0,0.9728571428571429,0.9857142857142858,0.7814285714285715,0.9585714285714285,0.58,0.5714285714285714,0.77,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.9,0.2,0.2,0.2,0.0,0.7,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
75,18.10713677406311,0.010107991078924355,0.5376556828066155,0.010092173850515323,3.525648443471818e-06,1.2291579965561154e-05,0.05895859047218605,0.002227586176660326,0.4764695061577691,0.91,1.0,1.0,0.5666666666666667,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,0.9985714285714286,0.8942857142857142,0.9885714285714285,0.6328571428571429,0.7842857142857143,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8,0.2,0.4,0.2,0.0,0.8,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
100,18.624294919967653,0.007987536614813317,0.5493442259820891,0.007976555933607528,1.923445582626358e-06,9.05723562316289e-06,0.07192963023244599,0.0020257509417004054,0.4753888448079427,0.932063492063492,1.0,1.0,0.5666666666666667,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.9228571428571428,0.99,0.6585714285714286,0.8814285714285715,0.9371428571428572,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.7,0.2,0.5,0.2,0.0,0.8,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
125,17.765194673538208,0.00717350645278247,0.5499976253803865,0.007165491282414296,2.4444806492990916e-06,5.570689718874674e-06,0.0744755827350381,0.0019439074728224012,0.47357813517252606,0.9374603174603174,1.0,1.0,0.5777777777777777,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.93,0.9914285714285714,0.6728571428571428,0.8971428571428571,0.9471428571428572,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.2,0.5,0.2,0.0,0.8,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
150,16.58921115875244,0.006791952425906373,0.5530410260881906,0.0067875415727995485,1.4147632533595676e-06,2.996089853464611e-06,0.07953384776174285,0.002556267546282874,0.47095091078016493,0.9403174603174603,1.0,1.0,0.5444444444444444,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.9328571428571428,0.9957142857142857,0.6857142857142857,0.9028571428571428,0.9471428571428572,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.2,0.4,0.2,0.0,0.6,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
175,16.37139307975769,0.006556084840217642,0.5559825070662263,0.0065537300984485234,5.8838798265372e-07,1.7663537864647215e-06,0.08356935477551118,0.00243609133693907,0.46997706095377606,0.9422222222222222,1.0,1.0,0.5111111111111111,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.9342857142857143,0.9957142857142857,0.6928571428571428,0.9057142857142857,0.9528571428571428,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.7,0.1,0.3,0.1,0.0,0.6,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
200,15.9895294380188,0.006468014883072932,0.5565155510365227,0.006466475121768904,4.5190077452432543e-07,1.087860529503179e-06,0.08534617482880015,0.0025285613205697803,0.46864081488715276,0.943015873015873,1.0,1.0,0.5111111111111111,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.9342857142857143,0.9971428571428571,0.6928571428571428,0.9085714285714286,0.9557142857142857,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.7,0.1,0.3,0.2,0.0,0.6,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
225,14.64351580619812,0.0063292079219492755,0.5576979877036294,0.006327707872609402,7.653826226790746e-07,7.346667171943755e-07,0.0870463995285976,0.0024552702903747558,0.4681963178846571,0.9441269841269841,1.0,1.0,0.5,0.9888888888888889,0.0,1.0,1.0,0.9985714285714286,1.0,0.9414285714285714,0.9971428571428571,0.6928571428571428,0.91,0.9571428571428572,1.0,1.0,1.0,1.0,1.0,nan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.6,0.1,0.3,0.2,0.0,0.6,1.0,0.9,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan
