x0,0.16790230245130064,0.48668162608783805,-1.4420064419052923,0.1022559054533745,0.13946204150074784,-0.24071136254656675,0.4660350964283525,-0.18690674936100016,1.0645925541353447,2.727208641860693,-1.629381593374735,0.2425162358811974,0.003559382309275602,1.5548596315586598,0.12777337433733665,-0.3886837356546749,22.735387807601622,-0.027125692881968082,-0.45472234095775205,0.3248472678320226,5.314537519682775,0.4095994272296255,0.24210264641042017,0.1911295968601226,-0.09961925727502718,3.1029150843926248,0.4296975659419945,0.07222106487946128,-0.18609769477819635,-1.161509316370475,-0.16633169679598817,-0.7829627164193622
x1,-0.03128760897601368,0.10866073548258064,0.04565659078539004,-0.06861998216397411,0.9405249522149388,0.273198340181498,0.07821954313165909,-0.21264060746670066,-355.7922430873981,252.18997867734274,-72.74035872614351,-0.05422755419971822,0.24193145819876094,22.5509180771281,0.46266943393284515,0.9614378475883386,7.560886663943244,0.06569428178079326,1.7322642648643636,-0.4245541245107396,-3.699032471813533,0.7613919425536471,-0.2797254977731302,0.3301170253221201,0.19842449562819212,1.5690501968867476,0.2678828585086172,-0.07994360496796285,-0.5878327419314753,-0.2978843667005851,0.01757391653621388,-2.8922596552607933
x2,0.49920176776080394,-0.1477935339644118,6.1692082642592805,0.14768281623657656,0.4033759477523997,0.47611540295175625,-0.09681906780379372,-0.17842801819965987,-487.3315656815047,4.094228190227003,-942.392251534069,-0.15298803713803244,0.08763328292296649,-3.2970071363887605,0.003201753598134363,0.01771298371164136,7.368363594692324,0.7833246627327405,-0.6281152268108721,-0.049972580363453506,-12.589458092123618,0.21416537908028055,0.20343124601429888,-0.3852789970691504,0.1619095552321934,0.32488936775810695,0.24226884645937055,-0.5982824851027352,0.11365125246485774,0.12107160526787998,0.6787519576561546,-2.5959419587330297
x3,-0.0659647523808417,-0.4032978460521639,12.355796837392491,-0.027701996966919388,0.0810739525114062,-0.05410077897246677,0.10405449337642225,-0.056517738393315135,-577.9227727083296,2.14900789747626,-1078.5645451664727,0.08191439574855199,-0.3102241179813558,-6.5106750036883,0.20608850647406943,0.3371001157721538,8.635948301123916,0.2542356851060781,0.29125992686146174,0.08218161108695662,-17.43422607314878,0.15522130535533324,0.5611636212597925,-0.6250504399458267,0.362071718140517,0.6139205652699289,-0.49586956850110336,-0.0226444598814121,0.010816233477539738,0.18046994340242778,0.38010931709090273,-2.713629916615508
x4,-0.07340053707945188,-0.3302797494891965,0.719781152595117,-0.5830636142472205,-0.19050679676847085,0.22040928402930557,0.29467687365367484,0.021760675701840513,-445.9397565129981,4.002055963730073,-809.8520491551511,-0.1738036298184105,0.09573543570661947,6.235225704409002,0.09099986783630182,-0.17718005227584396,-5.252047596279701,0.14381911422817129,0.2608505908346342,0.17792603644832544,-1.096755016372113,0.05316049796336634,0.026480463732328978,-0.01439263027066218,-0.000577769592111043,0.4429322916006902,-0.7110203597692356,0.3336921344784488,0.6088099944594975,-0.3763319474309039,0.3099454439425048,0.4548152945861037
x5,0.34015740738144173,0.03439309743680292,-0.3106069298881625,-0.14220298625682265,-0.6476155066897482,-0.6444640139722498,-0.18671072706602165,0.04370275307917408,-216.71404154996617,15.916236091960082,-279.36486415467425,0.43205248117457223,-0.016536695533800376,0.4468727149622643,0.28758637673949594,0.007565392536565747,3.1388756134243057,0.18761326401335307,-1.012227180473437,-1.0132966130215375,-2.3564033426589455,-0.13884959943686018,0.0698410986399124,0.3826320528403577,-0.025436948952896086,1.1414616324437943,-0.18137993097522553,-0.019330858623078574,0.20768936654200074,0.0934509104952005,0.9134106479253282,-4.032294108057651
x6,0.3179975671678942,0.19298190371066168,1.0897407389509044,0.08476651317620457,-0.7387832787231412,-0.3719345828290537,-0.6503116351243486,-0.34078199395878755,-336.28651202713706,4.835171909891894,-130.22519078278307,0.24261575162302373,0.3428283799677303,-2.8744560009839097,0.5008856188440122,0.18554851144572507,-7.297305363605399,0.6807483924090308,-0.5538342581529345,-0.29849318353464177,-1.5996689938473367,-0.35351755448740735,0.15473413176201772,0.3051783380424624,-0.2098941279345562,0.13163632469374287,0.007239396054778181,-0.6257612215244117,0.43142097531018997,-0.17523677226976644,-0.3023525820109247,-2.1408606617585075
x7,-0.24792805971224446,0.29011455296733235,-0.46671926849974077,-0.5123268898812031,0.4617041556990632,0.7825941406880887,0.04277710355566415,0.1655561597402617,-665.8418945218065,14.01156502912528,-103.97438256858808,-0.23384628222330292,-0.45556804853501714,20.861507324597266,-0.20439534083273597,0.7076001941464266,-5.145371054989544,0.4084714164378586,1.3269555608173846,-1.0656692765819995,-1.4227653728114484,0.21215907879364104,-0.016532836503148414,-0.5114423598047109,-0.26889991566027155,1.3533372669276826,0.008828907598705173,-0.5513142782506962,0.24457051465916543,-0.13287998957099173,-0.020369652392443892,0.4313172050907288
x8,0.5373903225691965,0.10323243279684821,0.21589022676132788,-0.049598102455454575,-0.03825242290248639,-0.29635346358875575,-1.0130471511958807,0.30638837204947356,-151.50515040709485,46.75096113799906,-108.16466764968449,0.6251247128941463,0.053344714245752864,0.7367103564868418,-0.5514648970088477,-0.3874791213168082,-0.16395721314811784,0.5194492507496796,-9.322600067956463,0.16449361124942602,-1.7015594740001063,0.35353382946478856,0.1060415978644002,0.592136553108584,0.04110451313146992,0.12997895216010377,0.048276049535123336,0.26951049471351635,-0.3805017593318263,-0.05033153087162636,-0.5689158910112785,2.476560891290153
x9,0.6249830110340624,0.20246066450881037,-0.14467585775146652,-0.2197224200008968,-0.43692926877636107,-0.20754633782178897,-0.2655292131123457,0.11507917987885896,-460.1727543371468,42.30299960158491,-754.9510795855715,0.39701475470776254,-0.31154668902398736,0.9837768271238195,-0.3888734145516036,-0.17643659848665552,-7.19143893897967,0.1523762418144038,-3.787663995204174,-0.15149812157723083,-3.340768519844894,0.16068129463737063,-0.15874913036472998,0.48591291310127316,0.4811714367773266,0.45082439141366476,0.14538405752984956,0.6666056536972566,0.08349594382207327,-0.38515270859601347,0.6345216209829823,1.2355766149965444
