x0,61.080658363213104,1.2036896395014918,5.039367885231329,-2.3675205885488078,-1.4203393481481326,-3133.7100106322696,-22.74486304341363,-27.697967641613758,-1.6766369664762615,0.7409779635434708,-4.855094518219413,1.779849039937316,23.534627408417602,-7.699209202683333,-6.272162297232823,2228.2049924902726
x1,-261.2285783957957,295.4988911757788,0.9937842141095651,-3.8542925453507824,35.237573673093564,3164.832637935999,79.83383269449948,-151.0888201418618,0.35429221272665096,48.93793987866202,-6.720784260372007,-75.79122392264274,-9.865224262715715,0.41251692273276064,22.4795354926879,-2862.1121822520254
x2,246.80812847962238,171.04529276208646,0.7238858798416389,3.396311778139347,-40.14922716932093,3239.7619089923573,-104.07408402880013,-18.162230538086167,0.35791588328781176,0.538364679101359,15.451630235744517,77.8996377949409,-9.216065888787671,1.2731557829526945,-16.111624496245454,-4569.970643041989
x3,-245.60063316698248,195.66269389467945,1.9402720509959088,-3.359047067012018,16.65196927290293,4022.6561695901123,100.85835942669256,-7.547611461918949,-0.21749200252015433,178.32434354612036,-7.264274548783216,-77.2721344618495,-17.21124034228323,4.311768450835471,29.722948852637167,-4375.572581581823
x4,227.65368833977348,441.4611802382864,1.574748786660184,3.28841112539352,-26.11686874876377,3592.402094654345,-105.15954782085616,3.3555182839491393,-0.082866183898437,8.655199921114031,11.748747535408757,75.97417178637548,-10.383183716642497,-3.705324814522571,-13.070188063371143,-4110.25169817087
x5,-227.9561311828078,734.0672872646319,1.7950391951652518,-3.1669373010225668,5.45928202150323,4367.759851552632,98.79178935471602,-104.97768300231074,-0.0021050693164696354,28.883397496197695,-6.099633582398461,-76.26372177432062,-11.843583191080898,5.214764562056689,25.628583873502745,-4081.588104996388
x6,237.17478304738307,548.9842655182612,1.2826905423053199,3.093507218591332,-20.101802708218887,3245.1716904444397,-107.97445906244668,-562.1548842194625,-0.03767290949101148,0.4905641276122645,9.689414530558318,78.30477456684751,-10.932567496821244,-1.8526886754729937,-10.644177137919964,-2490.866296637376
x7,233.6327035083343,622.497937309448,1.8633323756915134,3.399648366449027,-29.210897911737582,3869.8653146517263,-91.85223126895426,4.797789578912725,0.24928668516060815,95.03998943047353,14.73662912936094,76.36667910078515,-10.830566966078134,9.960601064812398,-17.62160912034833,-3720.082886343684
x8,-233.30981868609985,987.5517494928557,2.2191192075625037,-2.9736793449020715,7.135579348719484,7387.2934963091175,103.24592836368473,-14.62264288570236,-0.05196200744093929,128.19596095638653,-6.325830549194184,-78.17954064621416,-13.651390719930099,7.628051136925742,32.203868850877676,-5205.442177889344
x9,228.9979486762702,1009.3099104238729,1.862305202910621,3.3079505004516587,-188.427896725441,6719.096948714742,-91.03598626769013,1.9092553849737632,0.0222638860187404,181.97136262255893,14.404863659829257,76.94658728923743,-7.367708166974961,15.581141028363351,-13.442417802992129,-5269.964623957179
